Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172587,-2.479328402,1.776982217,-2.111156066,-0.393385039,-0.377369863,-1.030929309,-0.393054317,1.425461363,-0.530586686,-0.198242342,0.092369456,1.764275027,1.382301547,1.421616581,-0.390515501,0.296084917,-0.305308077,0.752778373,0.429330366,-0.297394944,0.482706889,1.390894749,0.222997425,-0.33716274,-0.497791215,-0.216005052,0.047325184,0.079435037,0.89,0
172589,0.168394872,-0.101598611,0.482357667,-1.571509374,0.168670306,-0.512147816,-0.120737182,0.111371754,0.998030926,-0.796411634,-1.423166868,-0.650768151,-0.893375814,0.002533294,0.775768323,0.513834397,-0.736652914,0.437495834,-0.075778279,-0.129341787,0.266525602,0.747942833,0.081757403,0.515188643,-1.080393479,0.737058491,0.079418606,0.119934068,0.01,0
172589,-0.618978045,1.496822449,-0.692182908,-0.292312133,0.718921643,-1.249392127,0.98315007,-0.070462927,-0.034815229,-0.618437478,-0.53808032,0.057454253,0.623043618,-0.994982937,0.69327506,-0.012619717,0.556711802,0.645461807,-0.181909385,0.176941281,0.240963723,1.102286455,-0.275238872,-0.221585064,-0.350956093,-0.154812656,0.32184475,0.056433948,15.58,0
172590,2.058256886,-1.714451845,-1.002894079,-1.55722846,-1.314963678,-0.49405392,-0.997272927,-0.166714891,-1.482291269,1.679234479,0.480043882,0.012217996,0.768282727,-0.302040039,-0.869465393,-0.275126043,0.113243405,0.44772237,0.221885791,-0.1745399,-0.084823914,0.014041047,0.103745904,-0.342942821,-0.246575665,-0.207426588,-0.008154429,-0.041850561,126,0
172590,2.052587318,0.104764194,-1.804835278,0.231572288,0.624224247,-0.385075995,0.081786793,-0.07493309,0.242933374,-0.211236094,0.879269905,0.778488895,0.108356351,-0.680812721,-0.482004651,0.595566194,0.110766295,0.274854032,0.453353143,-0.129920534,-0.331364852,-0.880510456,0.289666769,0.187896482,-0.246204283,0.172264223,-0.066441869,-0.04342785,1.98,0
172592,-0.811220099,1.549750347,-1.085566846,-1.362091226,1.589755858,-0.293383398,1.493051373,-0.068837837,0.051544618,0.2848863,-0.000446176,0.55084691,0.329523857,0.469803088,0.60351111,-1.714327256,0.441227309,-1.974404262,-1.395576671,0.24407757,0.254631169,1.28974536,-0.13448332,-0.901848142,-0.370929754,0.193150688,0.77066847,0.43804231,0.77,0
172592,1.840022208,0.24184527,-2.137548258,2.637563786,2.896064539,4.083159454,-0.23830356,0.918421726,-1.252403772,1.470796616,-0.298244563,-0.19165484,-0.177613412,0.590761626,-0.150411635,0.838307234,-0.908938601,-0.875292846,-1.555149599,-0.135533415,-0.239504931,-0.945989014,0.374501922,0.613506559,-0.26742453,-0.346765697,-0.029759134,-0.041912789,46.21,0
172594,1.899632699,-0.593279204,-0.034477523,0.280892178,-0.809889174,0.204071001,-1.013963406,0.296783171,1.389860232,0.001866451,0.716669283,0.792347118,-0.529056687,0.058935156,0.326641924,0.671869921,-0.90191897,0.869699032,-0.038154669,-0.190127264,0.126496026,0.423358661,0.293193033,0.734379003,-0.431259224,-0.464672119,0.042802602,-0.02766181,20.16,0
172595,-0.699032089,0.548321556,-0.990099318,0.401973983,0.139655821,-0.988124985,1.686280008,-0.159124983,-2.595300561,0.306731621,-1.36996794,-0.628364462,-0.14975283,1.143712197,-0.194994156,-2.725711058,0.620933338,1.229532779,-0.125728967,-0.17203285,0.189056712,0.683923807,-0.050018331,-0.017618242,0.661579375,-0.040536764,-0.04253708,0.062064726,187,0
172595,-3.881977684,-2.408392361,-1.45804063,0.432473766,2.792531871,-1.509535211,1.160472888,-1.874999539,-0.062456953,0.815249292,1.044106441,-0.081297565,-1.159907962,0.70322676,0.143464833,-0.979977232,-0.100100066,0.02561574,1.907076149,-2.809666503,0.233649326,1.19413164,0.040906536,0.934925895,0.772671881,0.654286105,0.600325747,-0.35536572,229,0
172595,-0.12877987,1.290989117,-0.584634313,-0.424728626,1.068267653,-0.951651492,1.119393775,-0.289588354,-0.040138715,-0.740770439,-1.125064838,-0.415135721,0.289695743,-0.926363533,0.710219478,0.148491997,0.186508957,0.908625355,0.143919827,0.060848783,0.258379699,0.978741386,-0.346699421,-0.708009185,-0.33507919,-0.116525444,0.344570459,0.294544129,4.39,0
172599,-0.195043701,1.238305072,-0.768719586,-0.178301789,0.582599797,-1.282570421,0.946855464,-0.12976673,-0.040571399,-0.915826942,-0.700534947,-0.46358476,-0.424762703,-0.708647902,0.71393381,0.029515431,0.617882177,0.766488991,-0.185751411,-0.2051059,0.36567282,1.207021493,-0.111128183,-0.162593667,-0.896012034,-0.25984105,-0.131264746,-0.005010478,18.16,0
172599,2.035870883,-0.069877231,-1.168968165,0.208965219,0.162971675,-0.601477562,0.101776388,-0.176645851,0.207296424,0.216016679,0.821903753,1.374711587,0.664454043,0.332063787,-0.658457405,0.098693539,-0.63798363,-0.433686368,0.483594298,-0.170328131,-0.246569814,-0.57128753,0.287103905,-0.378273471,-0.278012434,0.20195168,-0.067508136,-0.072806833,0.89,0
172602,-3.84982526,3.978384769,-5.138427369,-0.756156017,-1.496192952,-1.344610572,-1.733808228,3.273431703,-0.870490366,-1.153584017,-2.710704878,1.219892183,0.571736014,3.174296955,0.089712736,0.229365921,0.937491235,0.329163912,0.563196933,-0.807311861,0.601646098,0.57696096,0.213362599,0.04645901,0.381029348,-0.417428374,-1.409200879,-0.35095433,11.76,0
172604,-0.853877852,0.78161745,1.379211164,-0.846809319,0.07366034,0.074457427,0.224596644,0.069018013,0.286243567,-0.136453407,0.423967423,1.091458965,1.034917524,-0.516513191,-0.819917615,0.469356987,-1.000403321,0.597069353,0.046919024,0.042906868,0.280278504,0.962593316,-0.298727443,-0.248776886,-0.321042668,0.510994036,-0.029602764,0.222621467,10,0
172605,-1.478136521,1.192969358,0.92936349,-1.010236722,-0.2794096,0.089499555,-0.154260269,0.812227182,-0.201487705,-0.575470457,0.6621465,1.246784098,0.743261478,0.16268431,-0.613578552,0.730201293,-0.663506529,0.191454512,0.090021087,-0.049266364,-0.087186892,-0.346095548,0.026694047,0.777841728,-0.40300019,0.190669657,-0.357376788,-0.186799652,12,0
172605,-0.054803892,0.53922943,-0.785935863,-1.35966632,0.052567981,-1.269690685,0.591211251,0.123631539,-1.867227197,0.259017542,0.216922862,0.00620709,-0.911740342,1.009965249,-1.574886149,-1.794610465,0.073230154,1.285897436,-0.539763507,-0.771646357,-0.103068567,0.099001359,-0.158142181,0.093863417,-0.064143573,0.734388123,-0.156005748,-0.059704974,2,0
172605,2.194357557,-0.623494028,-1.729118404,-0.885661276,-0.029937592,-0.36669498,-0.600194012,-0.150352581,-0.23787736,0.221241358,-0.888751728,-0.618055259,0.839641025,-1.689802634,0.186090736,1.484545517,0.931517218,-0.832449477,0.624334746,0.116435966,0.078072246,0.261816897,0.090361388,-0.042758061,-0.005370533,-0.186887113,0.002090481,-0.022875506,30,0
172605,1.831881628,-0.978863714,-1.764574169,-1.89533644,-0.515448163,-1.763626495,0.395317711,-0.461927255,2.031610202,-1.293647714,-0.478295415,0.689791651,-0.546260521,0.688258,1.429599508,-1.111128815,-0.044988023,-0.365219179,1.095445948,0.047280234,-0.130002678,-0.514438328,0.111976284,-0.113004851,-0.051552215,-1.111531987,-0.000729732,-0.024640459,157.61,0
172605,1.842770423,-0.249589464,-1.74673,0.982279515,0.62024336,-0.076407644,0.318538081,-0.152880934,0.031830654,0.44458887,-0.021076755,0.560407746,0.215435139,0.652211486,-0.0417173,0.429694076,-1.211304215,0.77107633,-0.022614005,-3.27E-06,0.311142687,0.763634002,-0.245940502,-1.142099712,0.381243242,-0.385376707,-0.019911254,-0.053905438,114.9,0
172605,-0.072316797,0.504560036,-0.309575197,-0.689544492,1.10981617,-0.793074369,0.908272871,-0.245988655,0.019066182,-0.522777813,-1.150354786,-0.083654017,0.210873547,0.251067012,0.374899094,-0.064796889,-0.785314578,0.180539581,-0.302750969,-0.219805718,0.285316395,0.913910533,-0.002963003,0.500480218,0.164904405,-0.201576095,-0.082210813,-0.031754467,0.85,0
172607,2.354103936,-1.349737404,-1.207411424,-1.638746035,-1.015260521,-0.599023281,-1.051010278,-0.211258206,-1.108510226,1.591858252,-1.713799256,-1.275421676,0.024059197,-0.329238696,-0.066946601,-0.447137542,0.335054355,0.062318775,0.086527235,-0.471665792,-0.221621408,-0.107919942,0.152823019,-0.805955611,-0.096712322,-0.108367391,0.008805948,-0.061526208,10,0
172611,1.998269645,0.203964288,-1.699000721,1.196172925,0.700641076,-0.618342579,0.589135381,-0.292459725,-0.141159024,0.40437648,0.551023372,1.273931409,0.404813147,0.573873985,-1.270546111,-0.479009413,-0.536291038,-0.142030166,0.183147368,-0.223888988,0.091518671,0.480067939,-0.068288633,-0.370665883,0.493164676,-0.489502685,-0.015455812,-0.07303675,14.36,0
172612,1.995766248,0.358011086,-2.177267944,0.89847043,0.525074419,-1.151549719,0.230386742,-0.273028912,0.584986746,-1.095818455,0.162342085,0.331171186,0.347533591,-2.754052596,-0.399078825,0.170893774,2.162886948,0.373187137,-0.472254762,-0.088623311,0.015056558,0.36789236,0.030509115,0.965579565,0.182129727,0.670792268,-0.034347167,0.000130211,12.31,0
172612,-2.313202295,2.593931593,-2.302197071,-1.89771678,0.283736067,-0.982826078,0.310181777,0.711308837,1.49873867,1.247115303,-1.692744601,0.196798376,-0.018105128,0.334390704,-0.347577688,0.465550198,-1.032635307,0.018744967,-1.802493539,0.408766542,0.21486703,0.847986434,0.035682786,0.154266153,-0.122190995,-0.483588869,0.607181362,0.472186411,2.95,0
172616,-0.837484867,1.251685608,-0.356353109,-0.530372053,0.033523188,1.13803498,-1.389690928,-2.06391745,-0.117573255,-0.865120651,-0.096829259,1.526548141,1.19092666,0.508167754,-0.081239938,0.451331372,-0.609548451,0.770609659,1.411433564,0.541539961,-1.196580316,0.525623594,0.428664161,-0.147292462,-1.740100153,-0.375733256,-0.076536527,0.229136452,15.41,0
172617,2.038000822,-0.089042093,-2.260702914,0.09559828,0.697564549,-1.111462519,0.734825139,-0.482796997,0.017646283,0.176690624,-0.918823413,0.02099074,0.035599257,0.707150824,0.353103767,-0.21679701,-0.424495473,-0.562744521,0.108726289,-0.055889485,0.084980242,0.173523972,-0.014876892,0.543927924,0.249403984,0.705466501,-0.141401669,-0.067495459,66.3,0
172617,-0.09376063,-0.278682641,0.394129324,-1.992254267,-0.506771112,-0.008623999,0.5605117,0.007687708,1.437628907,-1.514831954,-1.242291866,-0.121168772,-0.359162457,-0.011098089,1.394284378,-0.67214798,-0.185285086,0.77887424,1.245402762,0.272276702,0.473503434,1.370394967,0.16885733,0.462657988,-0.710008745,-0.051921556,0.225231886,0.244854542,147.16,0
172619,-0.446997057,0.975629631,-0.173812813,-0.7195473,0.804594031,0.374565338,0.416592401,0.643698223,-0.302810443,-0.790554537,-0.317613241,0.855831661,0.582754054,0.405682499,0.317822843,-0.927609214,0.607746189,-2.213708491,-1.230098476,-0.208396196,-0.124778506,-0.179655914,0.201956518,-1.025398316,-0.674656683,0.238731357,0.179983693,0.019549167,1.98,0
172620,1.744624778,-0.425031565,-0.763560339,1.450112568,-0.381585615,-0.587273774,0.004887106,-0.15225378,0.760091674,0.157752962,-1.044008479,0.137112043,-0.347260112,0.237087532,0.314555147,0.056621222,-0.491499915,-0.093959298,-0.546679696,-0.05277462,0.112471079,0.222795555,0.061295321,-0.113841738,-0.063917039,-0.660195566,0.01355766,-0.019111487,125.68,0
172620,0.101542485,0.843042295,-0.241025491,-1.031456598,1.201954653,0.002530375,0.93548104,-0.018998055,-0.333070756,-0.263627328,-0.31326359,0.805833041,0.975525384,0.065302558,-1.092836325,0.464046738,-1.202983582,0.093448123,0.715835438,0.066461161,-0.290075395,-0.644183791,-0.123624618,-1.370600584,-0.309764481,0.202960044,0.24718845,0.074997591,2.58,0
172621,1.95171522,-0.331768521,-1.219105124,0.517332226,-0.276104744,-1.210610348,0.213249671,-0.291987983,0.753618465,0.066448404,-1.020990966,-0.171159923,-1.172847893,0.491074138,-0.089190666,-0.202826483,-0.114761365,-0.742295379,0.192861197,-0.191263258,-0.228426068,-0.667268953,0.249536722,0.03180121,-0.255574089,0.27158408,-0.091506701,-0.055902799,59.14,0
172622,-0.200207445,1.267725822,1.056272429,2.733234623,1.683820417,0.909150326,0.058454029,-0.733033817,-1.535308409,0.588875563,-2.01958711,0.011826345,0.966391423,-0.21262351,-1.694786462,0.718047113,-0.832016393,-0.418012404,-1.353396979,-0.240724087,0.700361236,-0.495299562,-1.332923105,0.096320869,1.97826752,0.327246555,0.059194705,0.148599554,6.03,0
172622,2.120004468,0.677097742,-3.526729954,0.380868461,1.834850718,-0.721852731,0.744757954,-0.303568439,-0.299562481,-0.908089812,1.140589707,0.528551507,0.652931982,-2.430748549,-0.677958969,0.683640716,1.617565259,1.143378137,0.240507825,-0.041498115,-0.060717839,0.046701613,-0.166500433,-0.355793082,0.501048512,0.718258464,-0.078089867,-0.030723971,0.76,0
172623,-5.459612258,4.844512161,-5.127470648,-0.772815615,-2.098147239,0.010068162,-2.943210447,4.723735575,0.030501415,-0.437485288,-1.327594599,1.65389682,0.215221304,1.675277134,0.369467168,0.450011421,2.884149252,-1.384693517,-1.704469439,-0.039180169,-0.104680235,-0.823664173,0.766332531,-0.498783513,0.02202495,0.271928318,-0.032665891,-0.021239497,9.82,0
172623,0.059287695,1.065815656,-0.34034562,-0.19291295,0.960709931,-1.371504373,1.297119501,-0.614397705,0.020275215,-0.485448553,-0.17998565,0.383134444,1.311896939,-1.35971042,0.579584738,-0.133200636,0.247668509,0.48843133,-0.193331174,0.144177178,0.232156184,1.164383875,-0.141020013,0.016179073,-0.290807815,-0.182743372,0.117096034,-0.045304989,7.05,0
172625,-1.656559928,-0.303334353,-1.090302571,0.908557369,-0.014431646,-0.783957719,1.664815156,0.163084822,-0.401610863,-2.067589189,-0.713909616,-0.460252268,-0.580323281,-1.49165011,0.173918164,-0.267065005,2.142858573,0.891362196,0.816187404,0.947420482,0.242880193,-0.111603282,0.625198446,-0.287188437,0.153287518,-0.148358372,-0.057844504,0.04222685,387.92,0
172627,-0.071307932,-0.505124404,-2.550317002,-4.422745118,2.078401309,2.710188988,-0.515071236,1.087521372,0.106302753,-0.77967756,-0.742165424,0.31124414,-0.025561366,0.542678238,-0.03366683,-2.226913806,-0.193073696,1.372231382,-1.043272656,-0.758068799,0.249488224,1.172163306,0.18349252,0.743428857,-1.508628233,-0.345090051,0.141739186,0.271248165,15.13,0
172627,-0.052956911,0.396829037,0.296239421,0.59360689,-0.191839501,1.54344332,-0.759182239,1.015772289,0.929276917,-1.215729298,-0.447911593,1.12463685,0.966261758,-1.988394797,-1.657617679,1.165973544,-0.048447271,1.704507277,-0.420217271,-0.094087151,0.296290066,0.986401075,0.173113784,-0.303168033,-0.745190555,-0.685699195,0.061928133,0.009886417,71.42,0
172627,2.043779542,-0.375502209,-2.5468794,-0.726432939,2.384904648,3.319310348,-0.47436086,0.790624305,0.402949896,0.091555546,0.004442214,0.390314631,-0.211913406,0.496358657,0.473085928,-0.171120163,-0.368154072,-0.975834084,0.021719686,-0.147646696,-0.291181639,-0.83670192,0.378567365,0.698364216,-0.266120287,0.218891033,-0.052811369,-0.066313192,4.49,0
172628,1.692733703,0.060807687,0.200270797,3.745674935,0.232082117,1.758812455,-0.754645773,0.543064946,-0.28153978,1.222369239,-0.666347223,0.14014561,0.144850037,-0.205970746,0.219204093,0.22892772,-0.017153158,-1.376126009,-2.941828563,-0.343786022,0.329740397,1.161545891,0.231505303,-0.97240505,-0.425901895,0.178947958,0.067600318,-0.039759188,22.39,0
172629,-1.69109657,-0.066182476,-0.746594052,-0.496543774,0.867330319,-1.118658266,2.945484082,-0.510813213,-1.083929252,-2.315278141,1.845339246,-0.544386948,-0.880380925,-2.839337793,-0.648270924,1.177496829,1.743623538,1.601853596,-0.880466111,1.063066645,0.16296761,-0.292177171,0.422692634,-0.209256553,1.071035534,0.669654062,-0.388434112,-0.099326134,430,0
172630,-0.35326139,1.607959236,-0.64878427,1.01658311,1.729364032,-0.511726868,1.287788871,-1.208856196,-0.518774793,-0.316723504,-0.595625468,-0.379608696,-0.206634234,-1.245214933,-0.111885048,-0.770896227,1.261382373,0.307315497,0.558442001,0.009988296,0.723369183,0.14744637,-0.250802433,0.556338927,0.047852534,-0.425627801,0.349069905,0.059010525,5.34,0
172630,-0.805147893,2.322504342,0.479748634,4.29339694,0.567406161,-0.081910205,0.690709361,0.153625673,-2.485844864,1.797640822,-0.901973844,-0.291981744,0.870180132,0.687447825,0.762294569,-0.209052854,0.240969212,-0.274437155,1.22289206,0.188054856,-0.007950634,-0.171132669,-0.03381525,0.025966547,-0.45677288,0.15108335,-0.130415232,0.181454019,1,0
172632,-1.555914976,-0.723804348,1.283951251,0.329867719,0.378463954,-0.563839843,-1.198251363,0.598513962,-0.132876624,-0.610210841,-0.823162373,-0.01246144,0.577427492,0.356154303,2.546262633,-0.604709332,0.657270824,0.65682242,2.866824394,0.704237082,0.345740615,0.503472364,-0.337241123,0.795821977,0.076045146,1.43142315,-0.041841025,-0.215949736,0.01,0
172633,2.073445163,-1.096834675,-0.161480631,-0.654876828,-1.062526951,0.384585966,-1.405436857,0.096934774,0.158259509,0.799830533,-1.415542674,0.242082596,1.908954404,-0.708634422,1.317442893,-0.283176805,-0.998433414,1.911654439,-1.148570831,-0.364795444,-0.138953631,0.105176224,0.252514883,0.112316966,-0.585428622,0.600619921,0.015426114,-0.02048426,45.9,0
172635,-2.044240492,1.615674009,0.454193316,-1.02393984,-0.657865727,0.029349735,-0.506140093,1.247855115,-0.17986459,-0.493439163,0.537897211,1.415884191,0.806317556,0.407700183,-0.636681895,0.833703927,-0.504673538,0.21290644,0.054865912,-0.036402902,-0.077389059,-0.379238413,0.088817058,0.773577704,-0.327628572,0.197415612,-0.376478232,-0.190747746,12,0
172635,-1.3412329,1.154403207,-0.537754444,-0.497294011,0.078345074,-0.946455361,0.888041594,-0.109722286,0.473841837,-0.168979879,-1.089483175,0.40004293,0.053918363,0.15617264,-0.426908337,-0.467384796,-0.223423549,-0.67045156,0.041146805,-0.601598966,-0.135077181,-0.222069095,0.024599102,-0.093352163,-0.326447854,-0.693182169,-1.235735738,-0.544242595,52.47,0
172638,-2.521886769,1.720516116,-0.890966554,4.516690234,0.103393602,0.410172791,2.650894549,-0.619516267,-2.625263932,2.078729774,-1.08692733,-0.91030555,0.330326799,0.693578842,0.409545017,-0.755566718,0.450093626,-0.265878573,1.626823417,-1.053307234,-0.027683858,1.03862692,-0.592358863,0.038390131,1.155201183,0.856058754,-0.970222925,-0.698046765,302.1,0
172639,-0.905963453,1.710245138,1.93426665,4.190227344,-0.388519583,1.635517955,0.135317604,0.65700629,-2.429091193,1.198952015,0.401253876,0.304542337,1.215028016,0.267737423,0.574810547,0.604859405,-0.247058293,1.068749636,1.285152791,0.20166969,0.31174806,0.806357918,-0.298090309,-0.363943023,0.19807506,0.563901512,-0.096580756,-0.003358048,100.2,0
172640,-0.465722574,1.555168037,-0.3363802,1.007450658,0.584743588,-0.866662257,1.119869086,0.118309171,-0.868947383,-0.237603522,-1.191345379,0.186109938,0.038852315,0.758962026,-0.384440771,-1.103240646,0.348961553,-0.355742041,0.745780629,-0.025294078,0.162838379,0.675183915,-0.221984895,0.009259131,0.061361843,-0.373634573,0.313890259,0.182115015,17.3,0
172640,-0.394201256,-0.302858265,-1.899550487,-1.422866153,1.574954236,4.054420011,0.50189084,1.352358282,0.518553621,-1.249440588,-0.692908131,0.556960571,-0.233639614,0.471331309,-0.325354449,-0.202811703,-0.443048686,-0.334312666,-0.218819969,0.239080519,0.061167448,-0.312032466,1.22368394,0.592390165,-2.074228187,-1.420358161,0.236338892,0.330814034,271.79,0
172642,-11.94697623,9.772659543,-8.00623727,-2.498595785,-4.22951955,-1.320039445,-3.259765927,5.05995555,4.870092647,8.57050387,-0.927452609,2.663530926,1.025505264,1.041784594,-0.908015128,0.966396084,0.426146637,-0.107050663,-0.535565268,3.468418515,-0.95797653,-1.529034599,0.838688851,-1.249172355,1.714495065,0.314622783,2.112848047,1.234407784,10.74,0
